date,state,pop,data,data_rolling_mean,total_cases,new_cases,percent_of_max
2020-05-19,Arizona,7123898,22,21.42857143,14566,396,8.255159475
2020-05-20,Arizona,7123898,21,18.42857143,14897,331,6.900145925
2020-05-21,Arizona,7123898,17,18.71428571,15315,418,8.713779445
2020-05-22,Arizona,7123898,15,17.71428571,15608,293,6.107984157
2020-05-23,Arizona,7123898,32,20.28571429,16040,432,9.005628518
2020-05-24,Arizona,7123898,17,20.28571429,16339,299,6.233062331
2020-05-25,Arizona,7123898,33,22.42857143,16561,222,4.627892433
2020-05-26,Arizona,7123898,30,23.57142857,16783,222,4.627892433
2020-05-27,Arizona,7123898,19,23.28571429,17262,479,9.985407546
2020-05-28,Arizona,7123898,30,25.14285714,17763,501,10.44402752
2020-05-29,Arizona,7123898,21,26,18465,702,14.63414634
2020-05-30,Arizona,7123898,25,25,19255,790,16.46862622
2020-05-31,Arizona,7123898,22,25.71428571,19936,681,14.19637273
2020-06-01,Arizona,7123898,16,23.28571429,20123,187,3.898269752
2020-06-02,Arizona,7123898,19,21.71428571,21250,1127,23.49385032
2020-06-03,Arizona,7123898,23,22.28571429,22245,995,20.7421305
2020-06-04,Arizona,7123898,30,22.28571429,22818,573,11.9449656
2020-06-05,Arizona,7123898,20,22.14285714,24369,1551,32.33270794
2020-06-06,Arizona,7123898,14,20.57142857,25517,1148,23.93162393
2020-06-07,Arizona,7123898,25,21,26924,1407,29.33083177
2020-06-08,Arizona,7123898,25,22.28571429,27761,837,17.44840525
2020-06-09,Arizona,7123898,18,22.14285714,28396,635,13.23744007
2020-06-10,Arizona,7123898,32,23.42857143,29981,1585,33.04148426
2020-06-11,Arizona,7123898,41,25,31525,1544,32.18678341
2020-06-12,Arizona,7123898,36,27.28571429,33167,1642,34.22972691
2020-06-13,Arizona,7123898,19,28,34773,1606,33.47925787
2020-06-14,Arizona,7123898,27,28.28571429,35953,1180,24.59870753
2020-06-15,Arizona,7123898,26,28.42857143,37005,1052,21.93037315
2020-06-16,Arizona,7123898,60,34.42857143,39298,2293,47.80070878
2020-06-17,Arizona,7123898,60,38.42857143,41159,1861,38.79508026
2020-06-18,Arizona,7123898,53,40.14285714,43731,2572,53.61684386
2020-06-19,Arizona,7123898,46,41.57142857,46914,3183,66.35397123
2020-06-20,Arizona,7123898,62,47.71428571,50198,3284,68.45945383
2020-06-21,Arizona,7123898,54,51.57142857,52666,2468,51.44882218
2020-06-22,Arizona,7123898,60,56.42857143,54767,2101,43.79820721
2020-06-23,Arizona,7123898,54,55.57142857,58397,3630,75.67229518
2020-06-24,Arizona,7123898,33,51.71428571,60207,1810,37.73191578
2020-06-25,Arizona,7123898,29,48.28571429,63297,3090,64.41525954
2020-06-26,Arizona,7123898,90,54.57142857,66676,3379,70.43985824
2020-06-27,Arizona,7123898,83,57.57142857,70152,3476,72.46195539
2020-06-28,Arizona,7123898,80,61.28571429,73961,3809,79.40379404
2020-06-29,Arizona,7123898,95,66.28571429,74602,641,13.36251824
2020-06-30,Arizona,7123898,100,72.85714286,79399,4797,100
2020-07-01,Arizona,7123898,74,78.71428571,84152,4753,99.08276006
2020-07-02,Arizona,7123898,74,85.14285714,87495,3343,69.6893892
2020-07-03,Arizona,7123898,64,81.42857143,91894,4399,91.7031478
2020-07-04,Arizona,7123898,56,77.57142857,94616,2722,56.74379821
2020-07-05,Arizona,7123898,46,72.71428571,98126,3510,73.17073171
2020-07-06,Arizona,7123898,69,69,101542,3416,71.21117365
2020-07-07,Arizona,7123898,77,65.71428571,105159,3617,75.40129247
2020-07-08,Arizona,7123898,57,63.28571429,108710,3551,74.02543256
2020-07-09,Arizona,7123898,64,61.85714286,112783,4073,84.90723369
2020-07-10,Arizona,7123898,72,63,116947,4164,86.80425266
2020-07-11,Arizona,7123898,44,61.28571429,119991,3044,63.45632687
2020-07-12,Arizona,7123898,53,62.28571429,122479,2488,51.86574943
2020-07-13,Arizona,7123898,63,61.42857143,123917,1438,29.977069
2020-07-14,Arizona,7123898,61,59.14285714,128126,4209,87.74233896
2020-07-15,Arizona,7123898,51,58.28571429,131411,3285,68.48030019
2020-07-16,Arizona,7123898,33,53.85714286,134730,3319,69.18907651
2020-07-17,Arizona,7123898,29,47.71428571,138575,3845,80.15426308
2020-07-18,Arizona,7123898,27,45.28571429,141333,2758,57.49426725
2020-07-19,Arizona,7123898,37,43,143644,2311,48.1759433
2020-02-01,Arkansas,3020327,0,,,,0
2020-02-02,Arkansas,3020327,0,,,0,0
2020-02-03,Arkansas,3020327,0,,,0,0
2020-02-04,Arkansas,3020327,0,,,0,0
2020-02-05,Arkansas,3020327,0,,,0,0
2020-02-06,Arkansas,3020327,0,,,0,0
2020-02-07,Arkansas,3020327,0,0,,0,0
2020-02-08,Arkansas,3020327,0,0,,0,0
2020-02-09,Arkansas,3020327,0,0,,0,0
2020-02-10,Arkansas,3020327,0,0,,0,0
2020-02-11,Arkansas,3020327,0,0,,0,0
2020-02-12,Arkansas,3020327,0,0,,0,0
2020-02-13,Arkansas,3020327,0,0,,0,0
2020-02-14,Arkansas,3020327,0,0,,0,0
2020-02-15,Arkansas,3020327,0,0,,0,0
2020-02-16,Arkansas,3020327,0,0,,0,0
2020-02-17,Arkansas,3020327,0,0,,0,0
2020-02-18,Arkansas,3020327,0,0,,0,0
2020-02-19,Arkansas,3020327,0,0,,0,0
2020-02-20,Arkansas,3020327,0,0,,0,0
2020-02-21,Arkansas,3020327,0,0,,0,0
2020-02-22,Arkansas,3020327,0,0,,0,0
2020-02-23,Arkansas,3020327,0,0,,0,0
2020-02-24,Arkansas,3020327,0,0,,0,0
2020-02-25,Arkansas,3020327,0,0,,0,0
2020-02-26,Arkansas,3020327,0,0,,0,0
2020-02-27,Arkansas,3020327,8,1.142857143,,0,0
2020-02-28,Arkansas,3020327,0,1.142857143,,0,0
2020-02-29,Arkansas,3020327,0,1.142857143,,0,0
2020-03-01,Arkansas,3020327,0,1.142857143,,0,0
2020-03-02,Arkansas,3020327,0,1.142857143,,0,0
2020-03-03,Arkansas,3020327,0,1.142857143,,0,0
2020-03-04,Arkansas,3020327,0,1.142857143,,0,0
2020-03-05,Arkansas,3020327,0,0,,0,0
2020-03-06,Arkansas,3020327,0,0,,0,0
2020-03-07,Arkansas,3020327,0,0,,0,0
2020-03-08,Arkansas,3020327,0,0,,0,0
2020-03-09,Arkansas,3020327,0,0,,0,0
2020-03-10,Arkansas,3020327,0,0,,0,0
2020-03-11,Arkansas,3020327,0,0,1,1,0.09425070688
2020-03-12,Arkansas,3020327,0,0,6,5,0.4712535344
2020-03-13,Arkansas,3020327,9,1.285714286,7,1,0.09425070688
2020-03-14,Arkansas,3020327,0,1.285714286,9,2,0.1885014138
2020-03-15,Arkansas,3020327,0,1.285714286,16,7,0.6597549482
2020-03-16,Arkansas,3020327,0,1.285714286,22,6,0.5655042413
2020-03-17,Arkansas,3020327,0,1.285714286,22,0,0
2020-03-18,Arkansas,3020327,17,3.714285714,33,11,1.036757776
2020-03-19,Arkansas,3020327,0,3.714285714,62,29,2.7332705
2020-03-20,Arkansas,3020327,0,2.428571429,100,38,3.581526861
2020-03-21,Arkansas,3020327,0,2.428571429,118,18,1.696512724
2020-03-22,Arkansas,3020327,0,2.428571429,165,47,4.429783223
2020-03-23,Arkansas,3020327,0,2.428571429,201,36,3.393025448
2020-03-24,Arkansas,3020327,18,5,231,30,2.827521206
2020-03-25,Arkansas,3020327,9,3.857142857,307,76,7.163053723
2020-03-26,Arkansas,3020327,0,3.857142857,350,43,4.052780396
2020-03-27,Arkansas,3020327,0,3.857142857,385,35,3.298774741
2020-03-28,Arkansas,3020327,0,3.857142857,409,24,2.262016965
2020-03-29,Arkansas,3020327,0,3.857142857,449,40,3.770028275
2020-03-30,Arkansas,3020327,8,5,508,59,5.560791706
2020-03-31,Arkansas,3020327,0,2.428571429,564,56,5.278039585
2020-04-01,Arkansas,3020327,0,1.142857143,624,60,5.655042413
2020-04-02,Arkansas,3020327,8,2.285714286,683,59,5.560791706
2020-04-03,Arkansas,3020327,8,3.428571429,738,55,5.183788878
2020-04-04,Arkansas,3020327,0,3.428571429,743,5,0.4712535344
2020-04-05,Arkansas,3020327,0,3.428571429,853,110,10.36757776
2020-04-06,Arkansas,3020327,16,4.571428571,927,74,6.974552309
2020-04-07,Arkansas,3020327,8,5.714285714,997,70,6.597549482
2020-04-08,Arkansas,3020327,0,5.714285714,1077,80,7.54005655
2020-04-09,Arkansas,3020327,8,5.714285714,1146,69,6.503298775
2020-04-10,Arkansas,3020327,35,9.571428571,1202,56,5.278039585
2020-04-11,Arkansas,3020327,0,9.571428571,1228,26,2.450518379
2020-04-12,Arkansas,3020327,28,13.57142857,1280,52,4.901036758
2020-04-13,Arkansas,3020327,0,11.28571429,1475,195,18.37888784
2020-04-14,Arkansas,3020327,24,13.57142857,1498,23,2.167766258
2020-04-15,Arkansas,3020327,16,15.85714286,1599,101,9.519321395
2020-04-16,Arkansas,3020327,0,14.71428571,1620,21,1.979264844
2020-04-17,Arkansas,3020327,8,10.85714286,1695,75,7.068803016
2020-04-18,Arkansas,3020327,28,14.85714286,1777,82,7.728557964
2020-04-19,Arkansas,3020327,27,14.71428571,1781,4,0.3770028275
2020-04-20,Arkansas,3020327,8,15.85714286,1971,190,17.90763431
2020-04-21,Arkansas,3020327,8,13.57142857,2262,291,27.4269557
2020-04-22,Arkansas,3020327,0,11.28571429,2392,130,12.25259189
2020-04-23,Arkansas,3020327,8,12.42857143,2599,207,19.50989632
2020-04-24,Arkansas,3020327,0,11.28571429,2810,211,19.88689915
2020-04-25,Arkansas,3020327,9,8.571428571,2909,99,9.330819981
2020-04-26,Arkansas,3020327,39,10.28571429,3001,92,8.671065033
2020-04-27,Arkansas,3020327,16,11.42857143,3069,68,6.409048068
2020-04-28,Arkansas,3020327,16,12.57142857,3127,58,5.466540999
2020-04-29,Arkansas,3020327,16,14.85714286,3207,80,7.54005655
2020-04-30,Arkansas,3020327,23,17,3281,74,6.974552309
2020-05-01,Arkansas,3020327,0,17,3310,29,2.7332705
2020-05-02,Arkansas,3020327,0,15.71428571,3372,62,5.843543827
2020-05-03,Arkansas,3020327,0,10.14285714,3431,59,5.560791706
2020-05-04,Arkansas,3020327,0,7.857142857,3469,38,3.581526861
2020-05-05,Arkansas,3020327,8,6.714285714,3525,56,5.278039585
2020-05-06,Arkansas,3020327,0,4.428571429,3611,86,8.105560792
2020-05-07,Arkansas,3020327,0,1.142857143,3694,83,7.822808671
2020-05-08,Arkansas,3020327,8,2.285714286,3747,53,4.995287465
2020-05-09,Arkansas,3020327,20,5.142857143,3747,0,0
2020-05-10,Arkansas,3020327,0,5.142857143,4012,265,24.97643732
2020-05-11,Arkansas,3020327,34,10,4043,31,2.921771913
2020-05-12,Arkansas,3020327,16,11.14285714,4164,121,11.40433553
2020-05-13,Arkansas,3020327,0,11.14285714,4236,72,6.786050895
2020-05-14,Arkansas,3020327,16,13.42857143,4366,130,12.25259189
2020-05-15,Arkansas,3020327,8,13.42857143,4463,97,9.142318567
2020-05-16,Arkansas,3020327,18,13.14285714,4578,115,10.83883129
2020-05-17,Arkansas,3020327,9,14.42857143,4759,181,17.05937795
2020-05-18,Arkansas,3020327,8,10.71428571,4813,54,5.089538172
2020-05-19,Arkansas,3020327,0,8.428571429,4923,110,10.36757776
2020-05-20,Arkansas,3020327,17,10.85714286,5003,80,7.54005655
2020-05-21,Arkansas,3020327,35,13.57142857,5458,455,42.88407163
2020-05-22,Arkansas,3020327,0,12.42857143,5612,154,14.51460886
2020-05-23,Arkansas,3020327,40,15.57142857,5775,163,15.36286522
2020-05-24,Arkansas,3020327,10,15.71428571,5922,147,13.85485391
2020-05-25,Arkansas,3020327,9,15.85714286,6029,107,10.08482564
2020-05-26,Arkansas,3020327,17,18.28571429,6180,151,14.23185674
2020-05-27,Arkansas,3020327,17,18.28571429,6277,97,9.142318567
2020-05-28,Arkansas,3020327,26,17,6538,261,24.5994345
2020-05-29,Arkansas,3020327,0,17,6777,239,22.52591894
2020-05-30,Arkansas,3020327,10,12.71428571,7013,236,22.24316682
2020-05-31,Arkansas,3020327,41,17.14285714,7253,240,22.62016965
2020-06-01,Arkansas,3020327,18,18.42857143,7443,190,17.90763431
2020-06-02,Arkansas,3020327,62,24.85714286,7818,375,35.34401508
2020-06-03,Arkansas,3020327,0,22.42857143,8067,249,23.46842601
2020-06-04,Arkansas,3020327,0,18.71428571,8425,358,33.74175306
2020-06-05,Arkansas,3020327,25,22.28571429,8651,226,21.30065975
2020-06-06,Arkansas,3020327,10,22.28571429,9101,450,42.4128181
2020-06-07,Arkansas,3020327,10,17.85714286,9426,325,30.63147974
2020-06-08,Arkansas,3020327,40,21,9740,314,29.59472196
2020-06-09,Arkansas,3020327,32,16.71428571,10080,340,32.04524034
2020-06-10,Arkansas,3020327,52,24.14285714,10368,288,27.14420358
2020-06-11,Arkansas,3020327,0,24.14285714,10816,448,42.22431668
2020-06-12,Arkansas,3020327,55,28.42857143,11547,731,68.89726673
2020-06-13,Arkansas,3020327,0,27,12095,548,51.64938737
2020-06-14,Arkansas,3020327,21,28.57142857,12501,406,38.26578699
2020-06-15,Arkansas,3020327,27,26.71428571,12917,416,39.20829406
2020-06-16,Arkansas,3020327,9,23.42857143,13191,274,25.82469369
2020-06-17,Arkansas,3020327,27,19.85714286,13606,415,39.11404336
2020-06-18,Arkansas,3020327,18,22.42857143,13928,322,30.34872762
2020-06-19,Arkansas,3020327,19,17.28571429,14631,703,66.25824694
2020-06-20,Arkansas,3020327,20,20.14285714,15142,511,48.16211122
2020-06-21,Arkansas,3020327,21,20.14285714,15561,419,39.49104618
2020-06-22,Arkansas,3020327,9,17.57142857,16083,522,49.19886899
2020-06-23,Arkansas,3020327,18,18.85714286,16678,595,56.07917059
2020-06-24,Arkansas,3020327,0,15,17375,697,65.6927427
2020-06-25,Arkansas,3020327,45,18.85714286,18062,687,64.75023563
2020-06-26,Arkansas,3020327,19,18.85714286,18740,678,63.90197926
2020-06-27,Arkansas,3020327,51,23.28571429,19310,570,53.72290292
2020-06-28,Arkansas,3020327,10,21.71428571,19818,508,47.8793591
2020-06-29,Arkansas,3020327,44,26.71428571,20257,439,41.37606032
2020-06-30,Arkansas,3020327,36,29.28571429,20777,520,49.01036758
2020-07-01,Arkansas,3020327,9,30.57142857,21197,420,39.58529689
2020-07-02,Arkansas,3020327,55,32,22075,878,82.75212064
2020-07-03,Arkansas,3020327,67,38.85714286,22622,547,51.55513666
2020-07-04,Arkansas,3020327,55,39.42857143,23209,587,55.32516494
2020-07-05,Arkansas,3020327,34,42.85714286,23814,605,57.02167766
2020-07-06,Arkansas,3020327,36,41.71428571,24253,439,41.37606032
2020-07-07,Arkansas,3020327,100,50.85714286,24512,259,24.41093308
2020-07-08,Arkansas,3020327,73,60,25246,734,69.18001885
2020-07-09,Arkansas,3020327,65,61.42857143,26052,806,75.96606975
2020-07-10,Arkansas,3020327,75,62.57142857,26803,751,70.78228087
2020-07-11,Arkansas,3020327,22,57.85714286,27864,1061,100
2020-07-12,Arkansas,3020327,53,60.57142857,28367,503,47.40810556
2020-07-13,Arkansas,3020327,73,65.85714286,28939,572,53.91140434
2020-07-14,Arkansas,3020327,9,52.85714286,29733,794,74.83506126
2020-07-15,Arkansas,3020327,46,49,30297,564,53.15739868
2020-07-16,Arkansas,3020327,28,43.71428571,31114,817,77.00282752
2020-07-17,Arkansas,3020327,38,38.42857143,31762,648,61.07445806
2020-07-18,Arkansas,3020327,11,36.85714286,32533,771,72.667295
2020-07-19,Arkansas,3020327,32,33.85714286,33228,695,65.50424128
2020-02-01,California,39776830,0,,3,,0
2020-02-02,California,39776830,0,,6,3,0.02888225667
2020-02-03,California,39776830,0,,6,0,0
2020-02-04,California,39776830,0,,6,0,0
2020-02-05,California,39776830,0,,6,0,0
2020-02-06,California,39776830,0,,6,0,0
2020-02-07,California,39776830,0,0,6,0,0
2020-02-08,California,39776830,0,0,6,0,0
2020-02-09,California,39776830,0,0,6,0,0
2020-02-10,California,39776830,0,0,7,1,0.009627418889
2020-02-11,California,39776830,0,0,7,0,0
2020-02-12,California,39776830,0,0,7,0,0
2020-02-13,California,39776830,0,0,7,0,0
2020-02-14,California,39776830,0,0,7,0,0
2020-02-15,California,39776830,0,0,7,0,0
2020-02-16,California,39776830,0,0,7,0,0
2020-02-17,California,39776830,0,0,7,0,0
2020-02-18,California,39776830,0,0,7,0,0
2020-02-19,California,39776830,0,0,7,0,0
2020-02-20,California,39776830,0,0,8,1,0.009627418889
2020-02-21,California,39776830,0,0,9,1,0.009627418889
2020-02-22,California,39776830,0,0,9,0,0
2020-02-23,California,39776830,0,0,9,0,0
2020-02-24,California,39776830,0,0,11,2,0.01925483778
2020-02-25,California,39776830,0,0,11,0,0
2020-02-26,California,39776830,0,0,26,15,0.1444112833
2020-02-27,California,39776830,1,0.1428571429,26,0,0
2020-02-28,California,39776830,1,0.2857142857,27,1,0.009627418889
2020-02-29,California,39776830,3,0.7142857143,28,1,0.009627418889
2020-03-01,California,39776830,1,0.8571428571,33,5,0.04813709444
2020-03-02,California,39776830,3,1.285714286,38,5,0.04813709444
2020-03-03,California,39776830,1,1.428571429,45,7,0.06739193222
2020-03-04,California,39776830,3,1.857142857,55,10,0.09627418889
2020-03-05,California,39776830,3,2.142857143,67,12,0.1155290267
2020-03-06,California,39776830,3,2.428571429,81,14,0.1347838644
2020-03-07,California,39776830,1,2.142857143,100,19,0.1829209589
2020-03-08,California,39776830,1,2.142857143,112,12,0.1155290267
2020-03-09,California,39776830,2,2,172,60,0.5776451333
2020-03-10,California,39776830,5,2.571428571,179,7,0.06739193222
2020-03-11,California,39776830,6,3,202,23,0.2214306344
2020-03-12,California,39776830,7,3.571428571,252,50,0.4813709444
2020-03-13,California,39776830,9,4.428571429,320,68,0.6546644845
2020-03-14,California,39776830,14,6.285714286,381,61,0.5872725522
2020-03-15,California,39776830,11,7.714285714,478,97,0.9338596322
2020-03-16,California,39776830,16,9.714285714,588,110,1.059016078
2020-03-17,California,39776830,23,12.28571429,732,144,1.38634832
2020-03-18,California,39776830,19,14.14285714,893,161,1.550014441
2020-03-19,California,39776830,12,14.85714286,1067,174,1.675170887
2020-03-20,California,39776830,15,15.71428571,1283,216,2.07952248
2020-03-21,California,39776830,18,16.28571429,1544,261,2.51275633
2020-03-22,California,39776830,14,16.71428571,1851,307,2.955617599
2020-03-23,California,39776830,14,16.42857143,2240,389,3.745065948
2020-03-24,California,39776830,15,15.28571429,2644,404,3.889477231
2020-03-25,California,39776830,11,14.14285714,3183,539,5.189178781
2020-03-26,California,39776830,8,13.57142857,4060,877,8.443246366
2020-03-27,California,39776830,15,13.57142857,4915,855,8.23144315
2020-03-28,California,39776830,10,12.42857143,5566,651,6.267449697
2020-03-29,California,39776830,9,11.71428571,6321,755,7.268701261
2020-03-30,California,39776830,13,11.57142857,7421,1100,10.59016078
2020-03-31,California,39776830,8,10.57142857,8583,1162,11.18706075
2020-04-01,California,39776830,14,11,9857,1274,12.26533166
2020-04-02,California,39776830,17,12.28571429,11190,1333,12.83334938
2020-04-03,California,39776830,13,12,12569,1379,13.27621065
2020-04-04,California,39776830,12,12.28571429,13796,1227,11.81284298
2020-04-05,California,39776830,9,12.28571429,15202,1406,13.53615096
2020-04-06,California,39776830,20,13.28571429,16361,1159,11.15817849
2020-04-07,California,39776830,44,18.42857143,17540,1179,11.35072687
2020-04-08,California,39776830,41,22.28571429,19043,1503,14.47001059
2020-04-09,California,39776830,27,23.71428571,20191,1148,11.05227688
2020-04-10,California,39776830,36,27,21366,1175,11.31221719
2020-04-11,California,39776830,38,30.71428571,22421,1055,10.15692693
2020-04-12,California,39776830,48,36.28571429,23323,902,8.683931838
2020-04-13,California,39776830,28,37.42857143,24334,1011,9.733320497
2020-04-14,California,39776830,37,36.42857143,25758,1424,13.7094445
2020-04-15,California,39776830,35,35.57142857,27107,1349,12.98738808
2020-04-16,California,39776830,33,36.42857143,28142,1035,9.96437855
2020-04-17,California,39776830,29,35.42857143,29398,1256,12.09203812
2020-04-18,California,39776830,29,34.14285714,30829,1431,13.77683643
2020-04-19,California,39776830,27,31.14285714,31544,715,6.883604506
2020-04-20,California,39776830,26,30.85714286,33862,2318,22.31635698
2020-04-21,California,39776830,34,30.42857143,35844,1982,19.08154424
2020-04-22,California,39776830,27,29.28571429,37573,1729,16.64580726
2020-04-23,California,39776830,30,28.85714286,39534,1961,18.87936844
2020-04-24,California,39776830,29,28.85714286,41368,1834,17.65668624
2020-04-25,California,39776830,29,28.85714286,42590,1222,11.76470588
2020-04-26,California,39776830,29,29.14285714,43691,1101,10.5997882
2020-04-27,California,39776830,31,29.85714286,45208,1517,14.60479445
2020-04-28,California,39776830,25,28.57142857,46570,1362,13.11254453
2020-04-29,California,39776830,25,28.28571429,48904,2334,22.47039569
2020-04-30,California,39776830,22,27.14285714,50470,1566,15.07653798
2020-05-01,California,39776830,23,26.28571429,52318,1848,17.79147011
2020-05-02,California,39776830,24,25.57142857,53753,1435,13.81534611
2020-05-03,California,39776830,37,26.71428571,55072,1319,12.69856551
2020-05-04,California,39776830,25,25.85714286,56333,1261,12.14017522
2020-05-05,California,39776830,31,26.71428571,58848,2515,24.21295851
2020-05-06,California,39776830,26,26.85714286,60787,1939,18.66756523
2020-05-07,California,39776830,22,26.85714286,62481,1694,16.3088476
2020-05-08,California,39776830,23,26.85714286,64616,2135,20.55453933
2020-05-09,California,39776830,27,27.28571429,66824,2208,21.25734091
2020-05-10,California,39776830,36,27.14285714,68051,1227,11.81284298
2020-05-11,California,39776830,27,27.42857143,69514,1463,14.08491383
2020-05-12,California,39776830,28,27,71150,1636,15.7504573
2020-05-13,California,39776830,30,27.57142857,73218,2068,19.90950226
2020-05-14,California,39776830,22,27.57142857,74947,1729,16.64580726
2020-05-15,California,39776830,34,29.14285714,77015,2068,19.90950226
2020-05-16,California,39776830,32,29.85714286,78933,1918,18.46538943
2020-05-17,California,39776830,19,27.42857143,80366,1433,13.79609127
2020-05-18,California,39776830,19,26.28571429,81943,1577,15.18243959
2020-05-19,California,39776830,26,26,83981,2038,19.6206797
2020-05-20,California,39776830,19,24.42857143,86125,2144,20.6411861
2020-05-21,California,39776830,23,24.57142857,88488,2363,22.74959083
2020-05-22,California,39776830,22,22.85714286,90801,2313,22.26821989
2020-05-23,California,39776830,29,22.42857143,92815,2014,19.38962164
2020-05-24,California,39776830,21,22.71428571,94743,1928,18.56166362
